Id,Label,,
1219,NaÌøve Art (Primitivism),,
1220,Expressionism,,
1221,Romanticism,,
1222,NaÌøve Art (Primitivism),,
1223,Post-Impressionism,,
1224,Expressionism,,
1225,Expressionism,,
1226,Neoclassicism,,
1227,Shin-hanga,,
1228,Rococo,,
1229,Realism,,
1230,Post-Impressionism,,
1231,New Realism,,
1232,Rococo,,
1233,NaÌøve Art (Primitivism),,
1234,Rococo,,
1235,Expressionism,,
1236,Magic Realism,,
1237,NaÌøve Art (Primitivism),,
1238,Academicism,,
1239,Baroque,,
1240,Realism,,
1241,Impressionism,,
1242,Baroque,,
1243,Baroque,,
1244,Symbolism,,
1245,Impressionism,,
1246,Post-Impressionism,,
1247,Neoplasticism,,
1248,Cubism,,
1249,Realism,,
1250,Expressionism,,
1251,Tachisme,,
1252,Realism,,
1253,Academicism,,
1254,Realism,,
1255,Post-Impressionism,,
1256,Impressionism,,
1257,Expressionism,,
1258,Realism,,
1259,Orphism,,
1260,Romanticism,,
1261,Romanticism,,
1262,Expressionism,,
1263,Baroque,,
1264,Realism,,
1265,Expressionism,,
1266,Baroque,,
1267,Ink and wash painting,,
1268,Neoclassicism,,
1269,Realism,,
1270,Expressionism,,
1271,Romanticism,,
1272,Surrealism,,
1273,Expressionism,,
1274,Post-Impressionism,,
1275,Surrealism,,
1276,Analytical Cubism,,
1277,Minimalism,,
1278,Romanticism,,
1279,Baroque,,
1280,Realism,,
1281,Expressionism,,
1282,Surrealism,,
1283,Academicism,,
1284,Northern Renaissance,,
1285,Post-Impressionism,,
1286,Expressionism,,
1287,Impressionism,,
1288,Ink and wash painting,,
1289,Surrealism,,
1290,Romanticism,,
1291,Surrealism,,
1292,Romanticism,,
1293,Naturalism,,
1294,NaÌøve Art (Primitivism),,
1295,Impressionism,,
1296,Realism,,
1297,Baroque,,
1298,Baroque,,
1299,Romanticism,,
1300,Cubism,,
1301,Romanticism,,
1302,Impressionism,,
1303,Impressionism,,
1304,Realism,,
1305,Impressionism,,
1306,Impressionism,,
1307,Realism,,
1308,Romanticism,,
1309,Romanticism,,
1310,NaÌøve Art (Primitivism),,
1311,Expressionism,,
1312,Romanticism,,
1313,Impressionism,,
1314,Baroque,,
1315,Romanticism,,
1316,Surrealism,,
1317,Magic Realism,,
1318,Socialist Realism,,
1319,Romanticism,,
1320,Rococo,,
1321,Magic Realism,,
1322,Post-Impressionism,,
1323,Naturalism,,
1324,Realism,,
1325,Realism,,
1326,Art Nouveau (Modern),,
1327,Realism,,
1328,Neoclassicism,,
1329,Impressionism,,
1330,Romanticism,,
1331,Rococo,,
1332,Romanticism,,
1333,Neo-baroque,,
1334,Baroque,,
1335,Realism,,
1336,Rococo,,
1337,Surrealism,,
1338,Post-Impressionism,,
1339,Art Nouveau (Modern),,
1340,Realism,,
1341,Color Field Painting,,
1342,Neoclassicism,,
1343,Expressionism,,
1344,Art Nouveau (Modern),,
1345,Realism,,
1346,Symbolism,,
1347,Art Nouveau (Modern),,
1348,Romanticism,,
1349,Neo-baroque,,
1350,Academicism,,
1351,Ukiyo-e,,
1352,Futurism,,
1353,Art Nouveau (Modern),,
1354,Romanticism,,
1355,Expressionism,,
1356,Impressionism,,
1357,Fauvism,,
1358,Expressionism,,
1359,Art Nouveau (Modern),,
1360,Academicism,,
1361,Realism,,
1362,Symbolism,,
1363,Orientalism,,
1364,Art Nouveau (Modern),,
1365,NaÌøve Art (Primitivism),,
1366,Realism,,
1367,Art Nouveau (Modern),,
1368,Ink and wash painting,,
1369,NaÌøve Art (Primitivism),,
1370,Realism,,
1371,Impressionism,,
1372,Surrealism,,
1373,Post-Impressionism,,
1374,Romanticism,,
1375,Ink and wash painting,,
1376,Art Nouveau (Modern),,
1377,Baroque,,
1378,Neoclassicism,,
1379,Romanticism,,
1380,Post-Impressionism,,
1381,Art Nouveau (Modern),,
1382,Romanticism,,
1383,Realism,,
1384,Ink and wash painting,,
1385,Realism,,
1386,Conceptual Art,,
1387,Rococo,,
1388,Impressionism,,
1389,Baroque,,
1390,Romanticism,,
1391,Post-Impressionism,,
1392,Art Nouveau (Modern),,
1393,Impressionism,,
1394,Romanticism,,
1395,Naturalism,,
1396,New Realism,,
1397,Realism,,
1398,Romanticism,,
1399,Symbolism,,
1400,Orientalism,,
1401,NaÌøve Art (Primitivism),,
1402,Impressionism,,
1403,Romanticism,,
1404,Orientalism,,
1405,Art Nouveau (Modern),,
1406,Rococo,,
1407,Fauvism,,
1408,Realism,,
1409,Realism,,
1410,Realism,,
1411,Art Nouveau (Modern),,
1412,Pop Art,,
1413,Rococo,,
1414,Biedermeier,,
1415,Realism,,
1416,Realism,,
1417,High Renaissance,,
1418,Impressionism,,
1419,Realism,,
1420,Realism,,
1421,Impressionism,,
1422,NaÌøve Art (Primitivism),,
1423,Rococo,,
1424,Art Nouveau (Modern),,
1425,Expressionism,,
1426,Romanticism,,
1427,Romanticism,,
1428,Surrealism,,
1429,Impressionism,,
1430,Biedermeier,,
1431,SÅçsaku hanga,,
1432,NaÌøve Art (Primitivism),,
1433,Lyrical Abstraction,,
1434,Romanticism,,
1435,Romanticism,,
1436,Post-Impressionism,,
1437,Realism,,
1438,Romanticism,,
1439,Realism,,
1440,Rococo,,
1441,Romanticism,,
1442,Symbolism,,
1443,Realism,,
1444,Post-Impressionism,,
1445,Rococo,,
1446,Expressionism,,
1447,Baroque,,
1448,Baroque,,
1449,Baroque,,
1450,Rococo,,
1451,Expressionism,,
1452,Expressionism,,
1453,Realism,,
1454,Romanticism,,
1455,Impressionism,,
1456,Post-Impressionism,,
1457,Cubism,,
1458,Rococo,,
1459,Realism,,
1460,Realism,,
1461,Romanticism,,
1462,Post-Impressionism,,
1463,High Renaissance,,
1464,Academicism,,
1465,Impressionism,,
1466,Art Nouveau (Modern),,
1467,Surrealism,,
1468,Cubism,,
1469,Realism,,
1470,Baroque,,
1471,Impressionism,,
1472,Realism,,
1473,Naturalism,,
1474,Rococo,,
1475,Realism,,
1476,Ukiyo-e,,
1477,Baroque,,
1478,Expressionism,,
1479,NaÌøve Art (Primitivism),,
1480,Impressionism,,
1481,Orientalism,,
1482,Baroque,,
1483,Constructivism,,
1484,Realism,,
1485,Romanticism,,
1486,Impressionism,,
1487,Baroque,,
1488,Impressionism,,
1489,Rococo,,
1490,Realism,,
1491,Post-Impressionism,,
1492,Post-Impressionism,,
1493,Impressionism,,
1494,Muralism,,
1495,Realism,,
1496,Conceptual Art,,
1497,Romanticism,,
1498,Art Nouveau (Modern),,
1499,Rococo,,
1500,Baroque,,
1501,Art Nouveau (Modern),,
1502,Art Nouveau (Modern),,
1503,Impressionism,,
1504,Impressionism,,
1505,NaÌøve Art (Primitivism),,
1506,Realism,,
1507,Realism,,
1508,Shin-hanga,,
1509,Impressionism,,
1510,Romanticism,,
1511,Romanticism,,
1512,Romanticism,,
1513,Impressionism,,
1514,Romanticism,,
1515,Art Nouveau (Modern),,
1516,Impressionism,,
1517,Impressionism,,
1518,Realism,,
1519,Art Nouveau (Modern),,
1520,Realism,,
1521,Mechanistic Cubism,,
1522,Realism,,
1523,Cloisonnism,,
1524,Lyrical Abstraction,,
1525,Realism,,
1526,Baroque,,
1527,Post-Impressionism,,
1528,Impressionism,,
1529,High Renaissance,,
1530,Art Nouveau (Modern),,
1531,Art Nouveau (Modern),,
1532,Poster Art Realism,,
1533,Impressionism,,
1534,Art Nouveau (Modern),,
1535,Art Nouveau (Modern),,
1536,Art Informel,,
1537,Romanticism,,
1538,Realism,,
1539,Art Nouveau (Modern),,
1540,Post-Impressionism,,
1541,Romanticism,,
1542,Surrealism,,
1543,Post-Impressionism,,
1544,Expressionism,,
1545,Impressionism,,
1546,Northern Renaissance,,
1547,Baroque,,
1548,Art Nouveau (Modern),,
1549,Baroque,,
1550,Expressionism,,
1551,Ink and wash painting,,
1552,Northern Renaissance,,
1553,Art Nouveau (Modern),,
1554,Impressionism,,
1555,Art Nouveau (Modern),,
1556,Fantastic Realism,,
1557,Socialist Realism,,
1558,Romanticism,,
1559,Expressionism,,
1560,Neoclassicism,,
1561,Baroque,,
1562,Baroque,,
1563,Baroque,,
1564,Art Nouveau (Modern),,
1565,Art Nouveau (Modern),,
1566,Surrealism,,
1567,Romanticism,,
1568,Realism,,
1569,Fauvism,,
1570,Expressionism,,
1571,Art Nouveau (Modern),,
1572,Baroque,,
1573,Symbolism,,
1574,Surrealism,,
1575,Post-Impressionism,,
1576,Baroque,,
1577,Expressionism,,
1578,Romanticism,,
1579,Baroque,,
1580,Baroque,,
1581,Art Nouveau (Modern),,
1582,Art Nouveau (Modern),,
1583,Post-Impressionism,,
1584,Baroque,,
1585,NaÌøve Art (Primitivism),,
1586,Impressionism,,
1587,Surrealism,,
1588,Kitsch,,
1589,Art Nouveau (Modern),,
1590,Art Nouveau (Modern),,
1591,Tachisme,,
1592,Expressionism,,
1593,Cloisonnism,,
1594,Expressionism,,
1595,Primitivism,,
1596,Romanticism,,
1597,Impressionism,,
1598,Expressionism,,
1599,Northern Renaissance,,
1600,Art Nouveau (Modern),,
1601,Art Nouveau (Modern),,
1602,Pop Art,,
1603,Romanticism,,
1604,Romanticism,,
1605,Realism,,
1606,Impressionism,,
1607,Realism,,
1608,Impressionism,,
1609,Romanticism,,
1610,Realism,,
1611,Ink and wash painting,,
1612,Art Nouveau (Modern),,
1613,Baroque,,
1614,Baroque,,
1615,Art Nouveau (Modern),,
1616,Baroque,,
1617,Ukiyo-e,,
1618,Art Nouveau (Modern),,
1619,Art Nouveau (Modern),,
1620,Expressionism,,
1621,Baroque,,
1622,Romanticism,,
1623,Baroque,,
1624,Neoclassicism,,
1625,Tenebrism,,
1626,Surrealism,,
1627,Impressionism,,
1628,Impressionism,,
1629,AnalyticalåÊRealism,,
1630,Art Nouveau (Modern),,
1631,Rococo,,
1632,Ukiyo-e,,
1633,Art Nouveau (Modern),,
1634,Ink and wash painting,,
1635,Baroque,,
1636,Impressionism,,
1637,High Renaissance,,
1638,Art Nouveau (Modern),,
1639,NaÌøve Art (Primitivism),,
1640,Northern Renaissance,,
1641,Romanticism,,
1642,Post-Impressionism,,
1643,Impressionism,,
1644,Ukiyo-e,,
1645,Realism,,
1646,Realism,,
1647,Surrealism,,
1648,Romanticism,,
1649,Art Nouveau (Modern),,
1650,Impressionism,,
1651,Romanticism,,
1652,Expressionism,,
1653,Art Nouveau (Modern),,
1654,Impressionism,,
1655,NaÌøve Art (Primitivism),,
1656,Art Nouveau (Modern),,
1657,Baroque,,
1658,Baroque,,
1659,Ukiyo-e,,
1660,Surrealism,,
1661,Symbolism,,
1662,P&D (Pattern and Decoration),,
1663,Art Nouveau (Modern),,
1664,Impressionism,,
1665,Art Nouveau (Modern),,
1666,Ukiyo-e,,
1667,Synthetic Cubism,,
1668,Neoclassicism,,
1669,Baroque,,
1670,NaÌøve Art (Primitivism),,
1671,Romanticism,,
1672,Romanticism,,
1673,Expressionism,,
1674,Ukiyo-e,,
1675,Post-Impressionism,,
1676,Art Nouveau (Modern),,
1677,Neoclassicism,,
1678,Impressionism,,
1679,Baroque,,
1680,Feminist Art,,
1681,Suprematism,,
1682,Expressionism,,
1683,Rococo,,
1684,Automatic Painting,,
1685,Romanticism,,
1686,Romanticism,,
1687,Romanticism,,
1688,Orientalism,,
1689,Nouveau RÌ©alisme,,
1690,Northern Renaissance,,
1691,Baroque,,
1692,Art Nouveau (Modern),,
1693,Impressionism,,
1694,Art Nouveau (Modern),,
1695,Baroque,,
1696,Realism,,
1697,Romanticism,,
1698,Surrealism,,
1699,Romanticism,,
1700,Rococo,,
1701,Romanticism,,
1702,Ukiyo-e,,
1703,Impressionism,,
1704,Surrealism,,
1705,Romanticism,,
1706,Post-Impressionism,,
1707,Post-Impressionism,,
1708,Impressionism,,
1709,Romanticism,,
1710,Impressionism,,
1711,Romanticism,,
1712,Mannerism (Late Renaissance),,
1713,Ukiyo-e,,
1714,Art Nouveau (Modern),,
1715,NaÌøve Art (Primitivism),,
1716,Pop Art,,
1717,Naturalism,,
1718,Baroque,,
1719,Orientalism,,
1720,Realism,,
1721,High Renaissance,,
1722,Conceptual Art,,
1723,Expressionism,,
1724,Art Nouveau (Modern),,
1725,Pop Art,,
1726,Impressionism,,
1727,Surrealism,,
1728,Post-Impressionism,,
1729,NaÌøve Art (Primitivism),,
1730,Impressionism,,
1731,Art Nouveau (Modern),,
1732,Baroque,,
1733,Expressionism,,
1734,Realism,,
1735,Romanticism,,
1736,Realism,,
1737,Romanticism,,
1738,Realism,,
1739,Baroque,,
1740,Art Nouveau (Modern),,
1741,Realism,,
1742,Naturalism,,
1743,Romanticism,,
1744,Romanticism,,
1745,Post-Impressionism,,
1746,Impressionism,,
1747,Impressionism,,
1748,NaÌøve Art (Primitivism),,
1749,Impressionism,,
1750,Realism,,
1751,Realism,,
1752,Symbolism,,
1753,Romanticism,,
1754,Romanticism,,
1755,Ukiyo-e,,
1756,Orientalism,,
1757,NaÌøve Art (Primitivism),,
1758,Realism,,
1759,Art Nouveau (Modern),,
1760,Baroque,,
1761,Romanticism,,
1762,Realism,,
1763,Minimalism,,
1764,Impressionism,,
1765,Academicism,,
1766,Orientalism,,
1767,Baroque,,
1768,Romanticism,,
1769,NaÌøve Art (Primitivism),,
1770,NaÌøve Art (Primitivism),,
1771,Realism,,
1772,Ukiyo-e,,
1773,Romanticism,,
1774,Orientalism,,
1775,Baroque,,
1776,Post-Impressionism,,
1777,Baroque,,
1778,Social Realism,,
1779,Baroque,,
1780,Art Nouveau (Modern),,
1781,Pop Art,,
1782,Expressionism,,
1783,Abstract Expressionism,,
1784,Expressionism,,
1785,Art Nouveau (Modern),,
1786,Post-Impressionism,,
1787,Ukiyo-e,,
1788,Post-Impressionism,,
1789,Romanticism,,
1790,NaÌøve Art (Primitivism),,
1791,Pop Art,,
1792,Academicism,,
1793,Symbolism,,
1794,Naturalism,,
1795,Impressionism,,
1796,Expressionism,,
1797,Impressionism,,
1798,Realism,,
1799,Impressionism,,
1800,NaÌøve Art (Primitivism),,
1801,Surrealism,,
1802,Symbolism,,
1803,Dada,,
1804,Art Nouveau (Modern),,
1805,Realism,,
1806,Impressionism,,
1807,Romanticism,,
1808,Abstract Art,,
1809,Expressionism,,
1810,Art Nouveau (Modern),,
1811,Post-Impressionism,,
1812,Northern Renaissance,,
1813,Realism,,
1814,Romanticism,,
1815,Ink and wash painting,,
1816,Impressionism,,
1817,Realism,,
1818,Realism,,
1819,Realism,,
1820,Impressionism,,
1821,Baroque,,
1822,Romanticism,,
1823,Surrealism,,
1824,Neo-Geo,,
1825,Art Nouveau (Modern),,
1826,Shin-hanga,,
1827,Realism,,
1828,Romanticism,,
1829,AnalyticalåÊRealism,,
1830,Impressionism,,
1831,Rococo,,
1832,Impressionism,,
1833,Realism,,
1834,Baroque,,
1835,Surrealism,,
1836,Impressionism,,
1837,Tonalism,,
1838,Abstract Expressionism,,
1839,Neo-Romanticism,,
1840,Surrealism,,
1841,Fantastic Realism,,
1842,Post-Impressionism,,
1843,NaÌøve Art (Primitivism),,
1844,Realism,,
1845,Baroque,,
1846,Expressionism,,
1847,Conceptual Art,,
1848,Post-Impressionism,,
1849,Impressionism,,
1850,Impressionism,,
1851,Art Nouveau (Modern),,
1852,Impressionism,,
1853,Ink and wash painting,,
1854,Orientalism,,
1855,Abstract Expressionism,,
1856,Kitsch,,
1857,Impressionism,,
1858,Post-Impressionism,,
1859,Symbolism,,
1860,Neoplasticism,,
1861,Post-Impressionism,,
1862,Impressionism,,
1863,Realism,,
1864,Impressionism,,
1865,Naturalism,,
1866,Romanticism,,
1867,Realism,,
1868,Orientalism,,
1869,Realism,,
1870,Impressionism,,
1871,Expressionism,,
1872,Ukiyo-e,,
1873,Impressionism,,
1874,Divisionism,,
1875,Impressionism,,
1876,Realism,,
1877,High Renaissance,,
1878,Realism,,
1879,Realism,,
1880,Conceptual Art,,
1881,Realism,,
1882,Rococo,,
1883,Baroque,,
1884,Surrealism,,
1885,Symbolism,,
1886,Symbolism,,
1887,Surrealism,,
1888,Romanticism,,
1889,Cubism,,
1890,Realism,,
1891,International Gothic,,
1892,Realism,,
1893,Impressionism,,
1894,Regionalism,,
1895,Realism,,
1896,Impressionism,,
1897,High Renaissance,,
1898,Realism,,
1899,Ukiyo-e,,
1900,Realism,,
1901,Baroque,,
1902,Baroque,,
1903,Art Deco,,
1904,Realism,,
1905,Impressionism,,
1906,Rococo,,
1907,Realism,,
1908,Metaphysical art,,
1909,Impressionism,,
1910,Realism,,
1911,Mannerism (Late Renaissance),,
1912,Orphism,,
1913,Romanticism,,
1914,Impressionism,,
1915,Northern Renaissance,,
1916,Nouveau RÌ©alisme,,
1917,Mannerism (Late Renaissance),,
1918,Baroque,,
1919,Art Nouveau (Modern),,
1920,Realism,,
1921,Romanticism,,
1922,Post-Impressionism,,
1923,Impressionism,,
1924,Pointillism,,
1925,NaÌøve Art (Primitivism),,
1926,Neoclassicism,,
1927,Pointillism,,
1928,Realism,,
1929,Impressionism,,
1930,Art Nouveau (Modern),,
1931,Mannerism (Late Renaissance),,
1932,Realism,,
1933,Impressionism,,
1934,Surrealism,,
1935,Academicism,,
1936,Neoclassicism,,
1937,Academicism,,
1938,Realism,,
1939,Surrealism,,
1940,Impressionism,,
1941,Expressionism,,
1942,Surrealism,,
1943,Impressionism,,
1944,Baroque,,
1945,Baroque,,
1946,Magic Realism,,
1947,Expressionism,,
1948,Impressionism,,
1949,Post-Impressionism,,
1950,Impressionism,,
1951,Mannerism (Late Renaissance),,
1952,Romanticism,,
1953,Neoclassicism,,
1954,Academicism,,
1955,Romanticism,,
1956,Realism,,
1957,Surrealism,,
1958,Romanticism,,
1959,Expressionism,,
1960,Romanticism,,
1961,Socialist Realism,,
1962,Expressionism,,
1963,Impressionism,,
1964,Orientalism,,
1965,Pointillism,,
1966,Post-Impressionism,,
1967,Expressionism,,
1968,Baroque,,
1969,Neoclassicism,,
1970,Realism,,
1971,Post-Impressionism,,
1972,Romanticism,,
1973,Baroque,,
1974,Realism,,
1975,Impressionism,,
1976,Expressionism,,
1977,Northern Renaissance,,
1978,Surrealism,,
1979,Neoclassicism,,
1980,Pop Art,,
1981,Pop Art,,
1982,Northern Renaissance,,
1983,Realism,,
1984,Academicism,,
1985,Neoclassicism,,
1986,Art Informel,,
1987,Post-Impressionism,,
1988,Surrealism,,
1989,Realism,,
1990,Art Nouveau (Modern),,
1991,Baroque,,
1992,Realism,,
1993,Realism,,
1994,Impressionism,,
1995,Surrealism,,
1996,Realism,,
1997,Art Nouveau (Modern),,
1998,Art Nouveau (Modern),,
1999,Minimalism,,
2000,Synthetic Cubism,,
2001,Academicism,,
2002,Romanticism,,
2003,Neoclassicism,,
2004,Impressionism,,
2005,Post-Impressionism,,
2006,Academicism,,
2007,Minimalism,,
2008,Realism,,
2009,Art Nouveau (Modern),,
2010,Futurism,,
2011,Baroque,,
2012,Realism,,
2013,Impressionism,,
2014,Expressionism,,
2015,Romanticism,,
2016,Luminism,,
2017,Orphism,,
2018,Realism,,
2019,Realism,,
2020,Art Deco,,
2021,Realism,,
2022,Realism,,
2023,Realism,,
2024,Impressionism,,
2025,Impressionism,,
2026,Realism,,
2027,Realism,,
2028,Realism,,
2029,Realism,,
2030,Realism,,
2031,Impressionism,,
2032,Baroque,,
2033,Expressionism,,
2034,Impressionism,,
2035,Neoclassicism,,
2036,Realism,,
2037,Surrealism,,
2038,Baroque,,
2039,Neoclassicism,,
2040,Realism,,
2041,Impressionism,,
2042,Post-Impressionism,,
2043,Romanticism,,
2044,Impressionism,,
2045,Realism,,
2046,Symbolism,,
2047,Romanticism,,
2048,Romanticism,,
2049,Rococo,,
2050,Art Nouveau (Modern),,
2051,Ukiyo-e,,
2052,Ukiyo-e,,
2053,Realism,,
2054,Academicism,,
2055,Baroque,,
2056,Rococo,,
2057,Academicism,,
2058,Orientalism,,
2059,Verism,,
2060,Academicism,,
2061,Impressionism,,
2062,Realism,,
2063,Impressionism,,
2064,Romanticism,,
2065,Romanticism,,
2066,Northern Renaissance,,
2067,Romanticism,,
2068,Realism,,
2069,Art Nouveau (Modern),,
2070,Art Nouveau (Modern),,
2071,Romanticism,,
2072,Cloisonnism,,
2073,Ukiyo-e,,
2074,Expressionism,,
2075,Neoclassicism,,
2076,Luminism,,
2077,Impressionism,,
2078,NaÌøve Art (Primitivism),,
2079,Regionalism,,
2080,Luminism,,
2081,Realism,,
2082,Cubo-Expressionism,,
2083,Expressionism,,
2084,Realism,,
2085,Baroque,,
2086,Ukiyo-e,,
2087,Romanticism,,
2088,Romanticism,,
2089,Impressionism,,
2090,Realism,,
2091,Romanticism,,
2092,Post-Impressionism,,
2093,Romanticism,,
2094,Impressionism,,
2095,Art Nouveau (Modern),,
2096,Baroque,,
2097,Ukiyo-e,,
2098,Orientalism,,
2099,Romanticism,,
2100,Classicism,,
2101,Post-Impressionism,,
2102,Post-Impressionism,,
2103,Impressionism,,
2104,Romanticism,,
2105,Romanticism,,
2106,Realism,,
2107,Impressionism,,
2108,Mannerism (Late Renaissance),,
